Trading name,Longitude,Latitude
GLOBALNET SOLUTIONS AUSTRALIA PTY. LTD.,144.9067154,-37.82651579
Vacant,144.9309238,-37.82336027
White Mojo,144.9603936,-37.81210735
Regional Arts Victoria,144.9616337,-37.81334013
MLCOA,144.9744557,-37.80901092
Vacant,144.956182,-37.8165272
Meridian Lawyers,144.9627888,-37.81722704
Kwik Kopy,144.9591221,-37.81858017
McPhee Mediation Centre,144.9591969,-37.81499761
Disability Resource Centre Inc,144.9661707,-37.81699341
Metropolitan Fire & Emergency Services Board,144.960213,-37.82717762
Visual Builder,144.9358418,-37.7914562
Kensington Community Children's Co-Operative,144.9240412,-37.79794055
Planet Shoes,144.9523782,-37.82539976
Ivy Real Estate,144.9423118,-37.81341856
Simply Thai,144.9630189,-37.81073331
Legion of Mary Senatus of Melbourne,144.9522287,-37.80304914
Sui Hair Salon,144.9630189,-37.81073331
Programmed Electrical Technolgies,144.9539281,-37.80731588
Aeslan Lawyers,144.9628116,-37.81581721
Vacant,144.9546369,-37.80725914
Pikeridge Financial Services,144.9602243,-37.81467989
Magellan Asset Management Limited,144.9627098,-37.81858716
Touchcorp,144.9580529,-37.81075363
KX Pilates,144.9691823,-37.81223835
Headquarters Brazilian Jiu Jitsu,144.957466,-37.81952934
"Worldexpress Education, Migration & Commerce",144.9591969,-37.81499761
Selection Partners Pty Ltd,144.9789291,-37.84292878
Vacant,144.9712095,-37.81138377
Hollingsworth Financial Services,144.9566017,-37.81988484
Vacant,144.9438075,-37.79815307
Buro,144.9504408,-37.80279426
Idarts Hive,144.9657034,-37.810658
Thomas Price,144.9724724,-37.81346244
Mercy Health Training Institute,144.9388136,-37.77716466
Penguin Childcare,144.9492736,-37.81999404
Creative Factory,144.9487833,-37.8044792
Mr Jonathan David Harmer,144.9667041,-37.81674222
Dinkum Pies,144.9642254,-37.81528948
Vacant,144.9378299,-37.81315031
Vacant,144.9378299,-37.81315031
Vacant,144.9378299,-37.81315031
Vacant,144.9378299,-37.81315031
Vacant,144.9378299,-37.81315031
Vacant,144.9378299,-37.81315031
Vacant,144.9378299,-37.81315031
Vacant,144.9378299,-37.81315031
Vacant,144.9378299,-37.81315031
Vacant,144.9378299,-37.81315031
Vacant,144.9378299,-37.81315031
Vacant,144.9378299,-37.81315031
Vacant,144.9378299,-37.81315031
vacant,144.9471231,-37.81081149
vacant,144.9471231,-37.81081149
Market Lane Cafe,144.9572395,-37.80745984
Horner Recruitment,144.9610146,-37.81453148
Translogix,144.9253775,-37.82304058
Benjamins Jewellers,144.9626388,-37.81528248
Fertility Control Clinic,144.9862007,-37.81614004
Air Mauritius,144.9658365,-37.81296443
Letizia Hair Design,144.9652146,-37.81522324
J M S Diamonds Pty Ltd,144.9661258,-37.81528474
Newsmart ,144.9694638,-37.8130107
Schumacher,144.9641977,-37.81712079
Global - Pacific Partners,144.9724724,-37.81346244
Harrison & White,144.9599626,-37.80477207
Industry Fund Services Limited,144.9714146,-37.8090402
Riverland Bar,144.9689349,-37.81865919
City Of Melbourne,144.9544344,-37.81045581
ITC Co Pty Ltd,144.9767624,-37.8373358
Milk 8,144.947217,-37.81817241
ASAP Pty Ltd,144.9329702,-37.8247005
Kapar Hair Artistry,144.9492001,-37.80363882
Ed Ewers Architecture,144.9453528,-37.8068965
Network Video & Home Entertainment Centre,144.956926,-37.80362738
Brendan Wilkinson,144.9607032,-37.81194755
Agostinelli Perlin,144.9670522,-37.80245924
O Nature,144.9603003,-37.80604275
Fortrade Lawyers,144.9664569,-37.80171819
Portfolio Melbourne,144.9697503,-37.81583675
Gray Reid Gallery,144.9681545,-37.81464273
IP88 Research,144.962689,-37.81601764
Subway,144.9558446,-37.81824465
Yamaha Music Australia,144.9609616,-37.82461029
Student Flights,144.9659973,-37.81752037
Zhi Nhen Zhen Immigration and International Education,144.9622612,-37.81416507
vacant,144.9748871,-37.80862592
vacant,144.9748871,-37.80862592
vacant,144.9748871,-37.80862592
Human Capital Management Solutions,144.9569485,-37.81975559
vacant,144.9523167,-37.81089752
Vue Group,144.957551,-37.8186626
The Greens Victoria,144.9625338,-37.81532014
Australian Institute of Radiography,144.9569925,-37.8198524
Victoria Body Works,144.9533714,-37.80532523
Arnold Jewellers,144.9658102,-37.81472467
Hapag-Lloyd (Australia) Pty Ltd,144.9574732,-37.81753383
Cambridge Boxhill Language Assessment Pty Ltd,144.959442,-37.81730302
RMIT University,144.961007,-37.80862891
Club Sandwich on Collins,144.9589237,-37.81817724
Cold Rock Docklands,144.9375906,-37.81187395
Liquor Delight,144.9687601,-37.81131219
Progress Software Pty Ltd ,144.9574732,-37.81753383
Nucleus Network Limited,144.982664,-37.84633593
Melbourne I V F Pty Ltd,144.9829417,-37.80952176
Consolidated Travel Pty Ltd / ir Mauritius,144.9658365,-37.81296443
D'Marcos  Espresso Bar,144.9697778,-37.81170307
Meydan Group,144.9693797,-37.81398457
Pozzoni Gentleman's Outfits,144.9609288,-37.81625601
NextDC,144.9322348,-37.82267655
Anric Information Technology,144.9608186,-37.81804618
D'Albora Marinas,144.9052161,-37.82483593
The Louden Kitchen & Grill,144.9646469,-37.81288667
Stella Maris Seafarers Centre,144.9549232,-37.81719644
C-Pharmacy,144.9499404,-37.80495405
Pearce Webster Dugdales,144.9620054,-37.81714399
Impaq Consulting Pty Ltd,144.962689,-37.81601764
Whittles,144.9450469,-37.82100111
ISES,144.9591969,-37.81499761
Telstra,144.9863474,-37.8376239
The Catering Company Pty Ltd,144.9303643,-37.79956857
Career Trackers,144.962689,-37.81601764
National Australia Bank,144.978848,-37.80910388
Dr Mark Peter Umstad,144.9550404,-37.79885182
RMIT University,144.9656692,-37.80637336
Orchid Day Spa,144.961191,-37.81323544
The Hot Poppy,144.9489706,-37.80473152
St Vincents Hospital Melbourne,144.9797969,-37.80963365
Mason Black Lawyers Pty Ltd ,144.9577989,-37.81719649
United Facility Group Pty Ltd ,144.9642907,-37.80539456
MKC Repair,144.9629442,-37.81491502
Vacant,144.9461807,-37.80327143
Sonar Group,144.9598433,-37.81373064
Andersen Partnership,144.9589392,-37.81595642
Dunne & Goldman,144.9568348,-37.81767359
Tractor,144.9662609,-37.8114331
Florentine Eyewear ,144.951187,-37.81501701
Paint'n Powder,144.964049,-37.81458812
Youth Affairs Council of Victoria,144.9685429,-37.81663851
Dr Tony Stubbs,144.9728919,-37.81330535
Gauge Property,144.9702598,-37.81468591
Living Music,144.9476011,-37.80096695
Polar Express,144.9681391,-37.81199369
Enterprise Outsourcing Pty Ltd,144.957088,-37.81686865
Melbourne Renal Consultants,144.954319,-37.7997297
Blue Moon Bar,144.9660836,-37.80749583
Antippa Lawyers,144.9735468,-37.81304887
Astute Payroll,144.963491,-37.81775826
Rapid Insurance Group,144.9610213,-37.81649711
Department of Education,144.9755868,-37.81264492
Viva La Calavera,144.9572395,-37.80745984
Bombay Lounge,144.9547681,-37.8059984
Sugar Station,144.9523393,-37.81815358
The Royal Melbourne Hospital,144.9559628,-37.79854141
Macrossan Chambers,144.9591969,-37.81499761
Victoria Market Lotto,144.9572395,-37.80745984
Allan Wainwright J Okno & Co,144.9607564,-37.81446659
Chill Bro Paletas,144.9630189,-37.81073331
French Connection,144.951187,-37.81501701
Enspire Australia,144.9584199,-37.81690508
Commodity Cafe ,144.977677,-37.83949217
CPD Interactive Pty Ltd,144.9632938,-37.81554941
Multiply Accountant & Advisors,144.9451204,-37.80652967
Superstar Education,144.9697778,-37.81170307
Wild Timor Coffee Carlton Pty Ltd,144.9652584,-37.7987209
SMG Health,144.9767624,-37.8373358
Adriano Carbone Master Tailor,144.9645574,-37.81567229
Vacant,144.9714793,-37.81480807
Vacant,144.9714793,-37.81480807
Vacant,144.9714793,-37.81480807
Vacant,144.9714793,-37.81480807
Vacant,144.9714793,-37.81480807
Vacant,144.9714793,-37.81480807
7-Eleven,144.9661578,-37.81361669
No Order Market,144.9627079,-37.81388737
MPC Lawyers,144.9599857,-37.81452036
Sausages Made Simple,144.9421177,-37.80605366
AAT Kings,144.9699175,-37.81784465
Vacant,144.9588028,-37.805872
Framklyn Scholar,144.9419092,-37.81284814
Kapara Capital Pty Ltd,144.9707498,-37.81492031
Vstar Lawyers And Consultants Pty Ltd,144.9599676,-37.81482935
Easy Cafe,144.9667375,-37.81291317
Vacant,144.9607219,-37.81176227
Vacant,144.9607219,-37.81176227
Doc Pizza & Mozarella Bar,144.9684438,-37.7989855
Fitness Australia,144.9662961,-37.83070462
TISA Migration Solutions,144.9535723,-37.81223871
Vacant,144.9648168,-37.81332876
Esprit,144.9630189,-37.81073331
Maison Tsumiki,144.9638386,-37.81245199
School of Population Health (Uni of Melb)/Dept Of Electrical & Electronic Eng,144.961518,-37.80117842
Cash & Stavroulakis Lawyers,144.9602243,-37.81467989
Department of Human Services - Centrelink,144.9552105,-37.81936788
Stuart & Hunt,144.9519882,-37.80422068
Elite Real Estate,144.960166,-37.80845845
Bing Boy QV,144.9657034,-37.810658
Carben Creative,144.9592234,-37.81698718
Showgrounds Village News & Lotto,144.9155212,-37.78257294
Sate Plus,144.9555843,-37.80619737
Plantation Speciality Coffee Roasters,144.9657034,-37.810658
A Hereford Beefstouw,144.9713707,-37.81593915
Biotempus,144.9502865,-37.80710712
Antares Capital Partners,144.9727209,-37.81546181
Ladle & Tong,144.9572395,-37.80745984
Energy Effiency Council Inc,144.9493809,-37.80882664
Tastes of Senegal,144.9579514,-37.8176551
Vacant,144.9645323,-37.81445406
Vacant,144.9645323,-37.81445406
Home Support Services,144.9786861,-37.80944581
Marketing Implementation Clinic,144.9628116,-37.81581721
Vacant,144.9629442,-37.81491502
Vacant,144.9629442,-37.81491502
Vacant,144.9629442,-37.81491502
Vacant,144.9629442,-37.81491502
AUSTRAL ASIAN MARITIME GROUP PTY LTD,144.9058867,-37.82747834
Manhor Mens Grooming,144.9577989,-37.81719649
The Chambers Institute,144.9611919,-37.8153709
Vein Health Vein Clinic,144.9726281,-37.81430616
Melcorp Property,144.9610322,-37.80709681
Kathmandu,144.9638386,-37.81245199
Calibre,144.9638386,-37.81245199
Vacant,144.962154,-37.82167834
Vacant,144.962154,-37.82167834
Professor Mark  Ashton,144.9550404,-37.79885182
Mor Boutique,144.9554244,-37.81836574
Caravan Industry Australia,144.9337278,-37.80318478
Trinity College,144.9574793,-37.79596539
The Barber Club,144.9431188,-37.81977079
Melbourne Men's Shed,144.9699175,-37.81784465
Sass & Bide,144.9638386,-37.81245199
Harkess-Ord,144.9515909,-37.81287878
Mdranking Melbourne,144.9649943,-37.81279567
Victoria State Emergency Services (VICSES),144.966006,-37.82567496
Hokuto Japanese Cafe,144.9634198,-37.80945732
AMZ Training Organisation,144.9347903,-37.78906253
Australia-NZ Education & Migration Centre Pty Ltd,144.9597543,-37.81355361
Melrose Takeaway,144.9414027,-37.79501722
vacant,144.9487895,-37.80897146
Gemba Group ,144.9662635,-37.82867463
Vacant,144.9616732,-37.81171289
Pellaroma Cafe Bar ,144.962643,-37.82221927
Residential,144.9771325,-37.83600147
Skin And Cancer Foundation Incorporated,144.9682868,-37.80482036
Urban Ugg Co,144.9654659,-37.81866105
Karen Millen,144.9630189,-37.81073331
West Travel,144.9187862,-37.82221049
Wellcom,144.9354196,-37.82313528
Vacant,144.9462592,-37.80242972
Cine Australasia Pty Ltd,144.9253775,-37.82304058
North Melbourne Books,144.949122,-37.80275061
Vacant (Shop 2),144.9622297,-37.81512975
The Book Grocer ,144.9626049,-37.81366344
AMP Capital Investors,144.9726281,-37.81430616
City of Melbourne,144.9804557,-37.81296163
Memoria Cafe,144.98763,-37.81638646
Christian Science Reading Room,144.9659028,-37.81706291
Vacant,144.9440647,-37.8015694
Vacant,144.9440647,-37.8015694
Vacant,144.9440647,-37.8015694
Vacant,144.9440647,-37.8015694
Vacant,144.9440647,-37.8015694
Vacant,144.9440647,-37.8015694
Vacant,144.9440647,-37.8015694
Vacant,144.9440647,-37.8015694
Vacant,144.9440647,-37.8015694
Vacant,144.9440647,-37.8015694
Museo Italiano ,144.9678678,-37.79918207
Cabinet Bar ,144.9662039,-37.81417648
vacant,144.9710405,-37.7960463
vacant,144.9710405,-37.7960463
vacant,144.9710405,-37.7960463
The Bottom End / Burger Boys,144.955606,-37.81782672
Vacant,144.9670006,-37.80365967
Harcourts Melbourne City,144.9693797,-37.81398457
The Courthouse Hotel,144.9499557,-37.80287733
Terra Firma,144.9606531,-37.81752882
Kimono House,144.9667041,-37.81674222
Heavy D's Cafe & Sanwich Bar,144.9458305,-37.821044
Ambition Group Limited,144.9589392,-37.81595642
Nobody Denim,144.9628783,-37.81261442
BUPA,144.9717262,-37.81546152
T Life,144.9630189,-37.81073331
The Corner Chicken Shop,144.9572395,-37.80745984
Lord of the Fries,144.9523393,-37.81815358
Ntegrity,144.9593794,-37.8150902
Simon Wragg & Associates,144.9453528,-37.8068965
Canturi,144.964049,-37.81458812
Trinity College,144.9630505,-37.80138172
vacant,144.9530975,-37.80876396
Alexandre Santos Brazilian Jiu Jitsu,144.9495517,-37.80497299
Department Of Human Services,144.9567557,-37.81550891
ABC Cafe,144.958212,-37.81022045
Co Health,144.9274102,-37.79735385
Urbanest - Berkley St,144.9587924,-37.80309914
Inspired Staffing,144.9575555,-37.80463006
OZ Bathrooms,144.9115873,-37.80163548
Kahns Lawyers,144.9601886,-37.81547268
Vacant,144.9627079,-37.81388737
Mr David Grace,144.959964,-37.81269018
Welsh Presbyterian Church,144.9600699,-37.81028748
Melbourne Black Rabbit,144.9610213,-37.81649711
Open Text Pty Ltd,144.9589237,-37.81817724
Arch Insurance,144.9599653,-37.81877654
I Bean Cafe,144.9704962,-37.81055707
Burger Edge,144.9557168,-37.81571633
Pax Institute of Education,144.9606804,-37.81402844
Centre for Excellence in  Child & Family Welfare,144.9608186,-37.81804618
Vacant,144.9606804,-37.81402844
Vacant,144.9606804,-37.81402844
Vacant,144.9606804,-37.81402844
Vacant,144.9606804,-37.81402844
Vacant,144.9606804,-37.81402844
Vacant,144.9606804,-37.81402844
Vacant,144.9606804,-37.81402844
Vacant,144.9606804,-37.81402844
Lord Commercial Lawyers,144.9602243,-37.81467989
Jason Hewitt/Amber Arizono,144.9667041,-37.81674222
Kate Hill ,144.951187,-37.81501701
Vacant,144.9564273,-37.82814242
Basement Espresso,144.9778946,-37.80895362
Advent Partners,144.9662623,-37.82066923
Le-Nguyen Pho & Bakery Cafe,144.9450469,-37.82100111
Swiss Re Australia Ltd,144.962689,-37.81601764
David Lawrence,144.9649778,-37.81501382
21st Centery Dental Laboratory,144.9675389,-37.81271995
Cake Deco,144.9665517,-37.81724878
Monash University Law Chambers,144.9562135,-37.81439357
Stocks Digital,144.957088,-37.81686865
William Douglas Jeweller,144.9728919,-37.81330535
Vacant,144.9379067,-37.8248477
vacant,144.971168,-37.79527787
Accenture Australia Ltd,144.9657034,-37.810658
Melbourne Medical Centre Pain Clinic,144.9793123,-37.84459479
Musgrave & Long Electric Motor Repairs,144.9467127,-37.80119084
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Vacant,144.9561073,-37.81571393
Viju Hair & Beauty,144.9672768,-37.8124312
CK Medicolegal Reports Pty Ltd,144.9793123,-37.84459479
Evan Evans,144.94401,-37.80619265
Malta Consul General,144.9632938,-37.81554941
Calendar Cheese Company,144.9085514,-37.82413224
Vacant,144.9678112,-37.81543145
Kebabworld,144.9629442,-37.81491502
Delhi Belly,144.9441447,-37.82029136
Metro Club & Broker,144.9495006,-37.80213747
Mrs Fields Bakehouse QV Shop ,144.9657034,-37.810658
The Coffee Commission ,144.9707087,-37.81358646
Christina Hayes / Kirsten Lee Turner,144.9667041,-37.81674222
Vesparum Capital,144.9725731,-37.79744717
The Faculty Management Consultants Pty Ltd ,144.9740236,-37.80899992
Vacant (Shop 12),144.9622297,-37.81512975
Vacant,144.9706892,-37.82963504
Ossie's Hairdressing,144.961389,-37.81825094
Garage Cafe & Bar,144.9584099,-37.80041082
Harley House Osteopathy ,144.9728919,-37.81330535
Senior Arts Supplies,144.9655862,-37.81729631
Silks,144.9586604,-37.82312164
Study Co,144.9632538,-37.81706705
Strang Systems,144.930105,-37.82276066
Tiamo Coffee,144.9670898,-37.79822136
The University of Melbourne,144.9612468,-37.79739836
Australian Network On Disability Ltd,144.9627098,-37.81858716
Romeo Takeaway Cafe,144.9572395,-37.80745984
Hammondcare,144.9440647,-37.8015694
Bevilles Jewellers,144.9662961,-37.83070462
JD's,144.9573432,-37.82723191
Raku Raku,144.9693797,-37.81398457
Dr Robert Sloane,144.9822638,-37.8094576
Vacant,144.9692464,-37.81618024
Counselling In Melbourne ,144.957088,-37.81686865
Silverdale Services,144.9724724,-37.81346244
Vacant,144.9568884,-37.8196249
Vacant,144.9568884,-37.8196249
Vacant,144.9568884,-37.8196249
Vacant,144.9568884,-37.8196249
Vacant,144.9542983,-37.81392014
Vacant,144.9542983,-37.81392014
Blindside Gallery,144.9667041,-37.81674222
Vacant,144.9624375,-37.81798973
Vacant,144.9624375,-37.81798973
Vacant,144.9624375,-37.81798973
Foxley,144.9611131,-37.81745676
A'Beckett Consultancy Services Group,144.9623658,-37.80901205
H Leffler & Son Pty Ltd,144.9180327,-37.80029439
St Peter Institute,144.9654075,-37.81386024
Student Residential,144.9631443,-37.80057867
The Melbourne Shop by Lumbi,144.964049,-37.81458812
Lee Hecht Harrison Pty Limited,144.9662623,-37.82066923
Connellan Industries,144.9450879,-37.80330161
S H Designs Pty Ltd,144.9591969,-37.81499761
APCD,144.9585193,-37.81711876
Norton Rose ,144.9595925,-37.81587957
Mr Simon MacEwan,144.9667041,-37.81674222
Vacant,144.9457644,-37.82205739
Vacant,144.9457644,-37.82205739
Om Nom,144.9683751,-37.81635789
Grant Thornton Australia Limited ,144.957551,-37.8186626
,144.920988,-37.82600955
Dr Wong Private Consulting,144.954319,-37.7997297
Vacant,144.9654659,-37.81866105
Vacant,144.9654659,-37.81866105
Kenzo,144.9701092,-37.81281453
Toll Holdings Limited ,144.9369612,-37.79385898
English Key,144.9601682,-37.81091493
Trade Secret,144.951187,-37.81501701
Kong Chew Society,144.9657704,-37.81206133
Clinica Lase ,144.9668773,-37.79676201
State Netball & Hockey Centre Shop,144.947632,-37.78541878
Cargill Australia Limited ,144.9622689,-37.82266873
Heartland Records,144.9520111,-37.80519558
Monaco Court Pty Ltd,144.959442,-37.81730302
Biryani King,144.9654212,-37.80670799
Australia Internet Solutions,144.9536422,-37.82253633
Zanity Online Marketing ,144.957551,-37.8186626
Flight Centre,144.9625338,-37.81532014
Vacant,144.9506441,-37.80906505
Windor Smith,144.9630189,-37.81073331
WH Smith (Level 1),144.9523393,-37.81815358
QnFlowers,144.9572395,-37.80745984
Vacant,144.9707087,-37.81358646
Vacant,144.9707087,-37.81358646
Vacant,144.9707087,-37.81358646
Vacant,144.9707087,-37.81358646
Vacant,144.9707087,-37.81358646
Vacant,144.9707087,-37.81358646
Vacant,144.9707087,-37.81358646
Vacant,144.9707087,-37.81358646
